"complaint_id","complaint_text","complaint_date","complaint_source","complaint_language","customer_id","customer_type","city","state","product_category","product_name","payment_method","refund_requested","refund_status","delivery_partner","delivery_delay_days","complaint_status","first_response_time_minutes","resolution_time_hours","escalation_required","customer_feedback_rating","device_type","app_version","previous_complaints_count"
"CMP-2025-000076","Installation scheduled 4 times. Cancelled 4 times by Carrier. We are a hospital. Patients are suffering. Please treat this as highest priority. Under warranty. Do not charge us.","2023-02-02 09:26:00","WhatsApp","Kannada","CUST-27750","Pharma Company","Nashik","Maharashtra","Refrigeration","Screw Compressor Rack SR-50","Cheque","No","Not Requested","DTDC","2","Resolved","5","120","Yes","2","Tablet","4.3.1","0"
"CMP-2023-000077","5th visit by technician. Same issue. Either the team is incompetent or they are hiding a design defect. I want a senior engineer. Escalating to consumer forum if not resolved by tomorrow.","2023-09-11 14:22:00","WhatsApp","English","CUST-34704","Hotel","Bengaluru","Karnataka","Refrigeration","Evaporator Unit EU-5000","Credit Card","No","Not Requested","Ekart","0","In Progress","2880","2","No","1","Windows Tablet","5.2.1","0"
"CMP-2023-000078","Compressor seized. Cold room temperature rising. We have Rs 15 lakh worth of pharmaceutical stock inside. URGENT. Escalating to consumer forum if not resolved by tomorrow.","2025-04-15 23:36:00","Walk-in","Hinglish","CUST-88370","Facility Team","Bhopal","Madhya Pradesh","Air Purifiers","Klarwind KW-300","EMI","No","Not Requested","FedEx","12","Closed","8","0","Yes","2","Windows Tablet","2.8.5","0"
"CMP-2025-000079","Unit failed 13 months after purchase. You are saying warranty expired. But issue started within warranty period and was reported. Records available. We have a big client visit next week. Please prioritize.","2023-07-08 17:30:00","Web Portal","English","CUST-49418","Hospital","Amritsar","Punjab","Commercial","Controls i-Vu Open","Cheque","No","Not Requested","Rivigo","1","Resolved","180","36","No","3","Desktop","2.8.5","0"
"CMP-2024-000080","Cold room temperature fluctuating between -2C and +8C. We store frozen products. This is a serious food safety risk.","2023-07-12 18:46:00","SMS","Hinglish","CUST-38444","IT Park","Indore","Madhya Pradesh","Air Purifiers","Air One AO-100","Credit Card","No","Not Requested","Ekart","1","Re-opened","30","168","Yes","3","Laptop","4.0.0","2"
"CMP-2024-000081","Ghar mein rat ko bahut awaaz aati hai outdoor unit se. Neend nahi aa rahi. Koi solution hai? Please don't just close the ticket without solving the issue.","2023-04-11 23:30:00","Walk-in","English","CUST-58589","Facility Team","Rajkot","Gujarat","Commercial","Fan Coil Unit FCU-400","Net Banking","Yes","Rejected","Rivigo","30","Closed","15","24","No","3","Laptop","2.9.8","2"
"CMP-2024-000082","PCB board ordered. Was told 7-10 days delivery. Today is day 21. No update from anyone. Under warranty. Do not charge us.","2023-07-08 17:41:00","Email","Hinglish","CUST-14433","Office Admin","Tiruchirappalli","Tamil Nadu","Commercial","Air Handler AHU-3000","Cheque","No","Not Requested","XpressBees","7","In Progress","15","8","Yes","3","Tablet","5.0.0","5"
"CMP-2023-000083","I was promised callback in 2 hours. No call came. This has happened twice. Zero accountability.","2023-01-18 16:46:00","Mobile App","Hinglish","CUST-47576","Supermarket","Howrah","West Bengal","Refrigeration","Condensing Unit CR-5HP","Debit Card","Yes","Under Review","Delhivery","7","Escalated","2880","0","No","5","Desktop","4.3.1","0"
"CMP-2024-000084","Because of your equipment failure, our restaurant had to shut for 2 days. Loss of business and spoiled inventory. This is unacceptable. We have a big client visit next week. Please prioritize.","2024-01-22 17:30:00","Email","Hindi","CUST-11238","Retail Store","Kolkata","West Bengal","Refrigeration","Screw Compressor Rack SR-20","RTGS","No","Not Requested","DTDC","1","Open","30","24","No","5","Laptop","4.1.2","0"
"CMP-2023-000085","Refund rejected saying 'product opened'. But your own technician opened it during inspection! This is fraud. We have a big client visit next week. Please prioritize.","2023-03-20 09:10:00","Chat Support","English","CUST-84277","Cold Storage Operator","Mysuru","Karnataka","Air Purifiers","Air One AO-200","Net Banking","No","Not Requested","DTDC","1","Pending Customer","8","6","No","3","iPad","3.2.1","4"
"CMP-2025-000086","Nobody from service team is responding. Emails bouncing. Phone numbers not working. Is Carrier shutting down? We have a big client visit next week. Please prioritize.","2024-03-18 05:43:00","Chat Support","Hindi","CUST-59816","Office Admin","Bhubaneswar","Odisha","Air Purifiers","Klarwind KW-300","Debit Card","Yes","Rejected","Delhivery","25","Resolved","20","168","No","5","Android Phone","3.2.1","0"
"CMP-2024-000087","Emergency call under AMC. Was told 'our team will come today'. No one came. Called again next day. Same promise. Third day still waiting. Need resolution within 24 hours.","2024-02-22 03:01:00","Phone","English","CUST-82642","Office Admin","Kota","Rajasthan","Air Purifiers","Air One AO-200","Credit Card","Yes","Processed","FedEx","0","Escalated","1440","0","No","1","iPhone","3.3.5","2"
"CMP-2024-000088","Partial refund received but deducted 20% without any explanation. No one is telling me why. I want full refund.","2024-01-05 08:15:00","SMS","Hinglish","CUST-87831","Data Centre","Nagpur","Maharashtra","Refrigeration","Modular Cold Room MCR-25","Net Banking","Yes","Pending","FedEx","15","Pending Parts","60","96","No","4","Laptop","2.8.5","1"
"CMP-2024-000089","Current draw is 18A against rated 12A. Motor or capacitor issue suspected. Please send service team. Escalating to consumer forum if not resolved by tomorrow.","2023-11-30 12:17:00","Dealer","English","CUST-24927","Bank Branch","Nagpur","Maharashtra","Light Commercial","Cassette 42UFC","Cash","No","Not Requested","Ekart","0","Closed","120","168","Yes","2","Windows Tablet","5.0.0","1"
"CMP-2025-000090","Vibration from the compressor unit is shaking the entire wall. Noise level measured at 78 dB. Far above spec. We have a big client visit next week. Please prioritize.","2024-07-01 16:59:00","Dealer","Hinglish","CUST-14818","Commercial Building Operator","Hubballi","Karnataka","Commercial","Air Handler AHU-5000","UPI","No","Not Requested","XpressBees","20","Resolved","5","48","Yes","5","Windows Tablet","2.8.5","6"
"CMP-2024-000091","Unit delivered with dents on the casing. Outer packaging also damaged. Looks like it was mishandled during transit. Escalating to consumer forum if not resolved by tomorrow.","2024-04-01 11:25:00","Service Center","Kannada","CUST-99070","Bank Branch","Hubballi","Karnataka","Light Commercial","Carrier VRF X Power 40VYX","Credit Card","No","Not Requested","DTDC","12","Pending Parts","10","6","No","2","Desktop","4.1.2","4"
"CMP-2024-000092","Installation scheduled 4 times. Cancelled 4 times by Carrier. We are a hospital. Patients are suffering. Please treat this as highest priority. 😡 Very frustrated.","2023-02-15 22:07:00","Email","English","CUST-94930","Hotel","Mysuru","Karnataka","Light Commercial","Ducted 40RUQ","EMI","No","Not Requested","Rivigo","3","Pending Customer","720","240","No","3","iPad","4.3.1","1"
"CMP-2023-000093","Commissioning not done properly. Unit was just switched on and technician left. No testing, no parameter setting. We have a big client visit next week. Please prioritize.","2023-01-05 22:13:00","Web Portal","English","CUST-18200","Bank Branch","Ahmedabad","Gujarat","Light Commercial","Carrier VRF X Power 40VYX","RTGS","No","Not Requested","Mahindra Logistics","1","Closed","10","504","Yes","4","Tablet","4.3.1","6"
"CMP-2025-000094","Pani tapat raha hai AC se. Below mein customer seating area hai. Please immediately send someone.","2023-11-17 03:15:00","Mobile App","English","CUST-33992","Commercial Building Operator","Hubballi","Karnataka","Light Commercial","Floor Standing 42CF","Cheque","No","Not Requested","Delhivery","25","Pending Parts","20","504","No","4","Windows Tablet","2.8.5","1"
"CMP-2025-000095","App update 5.1.3 broke everything. Before update all features worked fine. Please rollback or fix.","2024-05-11 04:12:00","Dealer","Hinglish","CUST-76248","IT Park","Rajkot","Gujarat","Refrigeration","Screw Compressor Rack SR-20","Cash","No","Not Requested","Delhivery","0","Open","60","36","No","1","Desktop","4.0.0","2"
"CMP-2024-000096","The iOS app version 4.2.0 randomly logs me out. Have to re-enter credentials daily. Bug please fix. This is absolutely ridiculous!!!","2025-03-04 17:52:00","Walk-in","Hinglish","CUST-15453","Food Processing Unit","Chandigarh","Punjab","Light Commercial","Floor Standing 42CF","Debit Card","No","Not Requested","XpressBees","7","Closed","240","2","No","4","Desktop","3.2.1","1"
"CMP-2023-000097","Technician was very rude on phone. We are a paying customer. This behavior is not acceptable. Highly disappointed.","2025-04-04 01:36:00","Walk-in","Hinglish","CUST-46842","Data Centre","Chandigarh","Punjab","Light Commercial","Carrier VRF X Power 40VYX","NEFT","Yes","Under Review","Amazon Logistics","1","In Progress","15","240","Yes","4","iPad","2.8.5","1"
"CMP-2025-000098","i-Vu controller shows error 'Communication Lost' since last night. Unable to control any zone from central panel. Third time raising this complaint.","2024-01-20 14:04:00","SMS","Kannada","CUST-22202","Cold Storage Operator","Howrah","West Bengal","Air Purifiers","OptiClean OC-800","RTGS","No","Not Requested","Mahindra Logistics","15","Open","240","4","No","1","Windows Tablet","2.8.5","5"
"CMP-2023-000099","Spare part availability is very poor for older models. Our unit is only 4 years old and parts are already out of stock??","2024-08-02 15:50:00","Walk-in","Hindi","CUST-16345","Warehouse Operator","Ahmedabad","Gujarat","Refrigeration","Modular Cold Room MCR-10","Debit Card","No","Not Requested","Mahindra Logistics","0","Open","240","24","No","2","Windows Tablet","4.1.2","1"
"CMP-2024-000100","R410A leak suspected. Cooling efficiency dropped suddenly and compressor running continuously. Please send someone today. Third time raising this complaint.","2024-11-02 02:45:00","Phone","English","CUST-37973","IT Park","Hyderabad","Telangana","Light Commercial","Ducted 40RUQ","EMI","No","Not Requested","Mahindra Logistics","0","Open","15","96","No","2","iPad","4.3.1","1"
"CMP-2024-000101","AC gas leaking. Technician came 10 days ago and topped up. Same problem again. Are they not fixing root cause?? We have a big client visit next week. Please prioritize.","2025-03-03 04:41:00","SMS","English","CUST-18966","Mall Operator","Jodhpur","Rajasthan","Commercial","Fan Coil Unit FCU-200","Cash","Yes","Partially Processed","Ekart","2","Pending Parts","2880","72","No","3","Android Phone","3.2.1","1"
"CMP-2023-000102","I am a loyal Carrier customer since 2015. Never faced such repeated breakdowns. Something is wrong with this new model batch. 😡 Very frustrated.","2025-03-08 22:01:00","SMS","English","CUST-36928","Mall Operator","Kota","Rajasthan","Light Commercial","Floor Standing 42CF","NEFT","No","Not Requested","Blue Dart","7","Re-opened","180","6","No","2","Windows Tablet","2.9.8","0"
"CMP-2025-000103","AC chalta hai lekin thanda nahi karta bilkul bhi. Service wale bol rahe hain gas bharo, lekin pehle bhi 2 mahine mein bhara tha. Kya yahi quality hai Carrier ki? Under warranty. Do not charge us.","2025-02-27 02:01:00","Chat Support","English","CUST-11807","HVAC Contractor","Indore","Madhya Pradesh","Commercial","Air Handler AHU-3000","Cheque","No","Not Requested","Amazon Logistics","1","Pending Parts","240","168","No","1","Windows Tablet","5.1.3","2"
"CMP-2025-000104","Controller touchscreen unresponsive. Had to manually switch off from breaker. Need replacement. We have a big client visit next week. Please prioritize.","2024-08-23 20:48:00","SMS","Hindi","CUST-94299","Office Admin","Patna","Bihar","Refrigeration","Supermarket Ref SMR-Island","UPI","Yes","Approved","DTDC","30","In Progress","300","48","Yes","1","Desktop","2.8.5","1"
"CMP-2023-000105","System not cooling at all. Temperature showing 32C inside. Very hot. Please help urgently. Complaint ID from last time: 02758842","2023-05-10 23:49:00","Mobile App","Tamil","CUST-25473","Supermarket","Agra","Uttar Pradesh","Refrigeration","Inverter Condensing Unit ICU-5","EMI","Yes","Rejected","Shadowfax","0","Re-opened","300","0","No","1","Laptop","2.9.8","1"
"CMP-2024-000106","The app freezes on the scheduling screen. Cannot set timings remotely anymore. Very inconvenient. Escalating to consumer forum if not resolved by tomorrow.","2023-02-17 15:23:00","Dealer","English","CUST-33456","Warehouse Operator","Jabalpur","Madhya Pradesh","Refrigeration","Condensing Unit CR-10HP","RTGS","No","Not Requested","FedEx","15","Closed","120","4","Yes","5","Android Phone","5.1.3","0"
"CMP-2023-000107","5th visit by technician. Same issue. Either the team is incompetent or they are hiding a design defect. I want a senior engineer.","2024-07-20 14:00:00","Walk-in","English","CUST-48219","Bank Branch","Patna","Bihar","Light Commercial","Floor Standing 42NQ","RTGS","No","Not Requested","Mahindra Logistics","5","Escalated","15","1","No","1","iPhone","5.1.3","5"
"CMP-2025-000108","AC chalta hai lekin thanda nahi karta bilkul bhi. Service wale bol rahe hain gas bharo, lekin pehle bhi 2 mahine mein bhara tha. Kya yahi quality hai Carrier ki? Under warranty. Do not charge us.","2023-03-03 04:45:00","Mobile App","English","CUST-15754","Restaurant Owner","Ghaziabad","Uttar Pradesh","Refrigeration","Supermarket Ref SMR-Island","RTGS","No","Not Requested","DTDC","1","Resolved","5","168","Yes","5","Tablet","3.1.0","0"
"CMP-2025-000109","i-Vu controller shows error 'Communication Lost' since last night. Unable to control any zone from central panel. Escalating to consumer forum if not resolved by tomorrow.","2023-03-18 06:08:00","Chat Support","English","CUST-30369","Hotel","Surat","Gujarat","Refrigeration","Screw Compressor Rack SR-50","RTGS","No","Not Requested","DTDC","2","Pending Customer","30","24","No","4","Laptop","4.1.2","0"
"CMP-2023-000110","The iOS app version 4.2.0 randomly logs me out. Have to re-enter credentials daily. Bug please fix. Complaint ID from last time: 49035213","2024-02-10 16:03:00","SMS","English","CUST-44100","Retail Store","Delhi","Delhi","Refrigeration","Screw Compressor Rack SR-50","EMI","No","Not Requested","Rivigo","7","In Progress","300","6","No","2","Android Phone","3.1.0","0"
"CMP-2023-000111","i-Vu controller shows error 'Communication Lost' since last night. Unable to control any zone from central panel.","2023-07-22 20:28:00","WhatsApp","English","CUST-53456","Hotel","Bengaluru","Karnataka","Refrigeration","Modular Cold Room MCR-10","Net Banking","No","Not Requested","FedEx","25","Re-opened","5","168","No","2","iPhone","4.2.0","1"
