complaint_id,complaint_text,complaint_date,complaint_source,complaint_language,customer_id,customer_type,city,state,product_category,product_name,payment_method,refund_requested,refund_status,delivery_partner,delivery_delay_days,complaint_status,first_response_time_minutes,resolution_time_hours,escalation_required,customer_feedback_rating,device_type,app_version,previous_complaints_count
C00063,"Wow, what a premium experience this has been. Spent ₹35,000 on the Carrier 5TR Floor Mount and it's already refrigerant leak. Your customer support put me on hold for 40 minutes and then disconnected. Truly five-star service. Really makes a customer feel valued. !!!",06-07-2024,Service Center,English,CUS-78070,Office Building,Thiruvananthapuram,Kerala,Floor Standing AC,Carrier 5TR Floor Mount,Cheque,Yes,Rejected,Self-Delivery,9,Resolved,860,96,Yes,5,Phone Call,NA,5
C00064,I'm honestly at a breaking point. We spent everything we had on this Carrier 30RBS and now it's compressor failed completely. The technician visits have not solved anything and your support team seems to have no urgency about this at all. We are hemorrhaging money every single day. I'm requesting you as a human being - please help us resolve this.,17-02-2023,Email,English,CUS-14857,Pharmacy,Jodhpur,Rajasthan,Chiller/Heat Pump,Carrier 30RBS,NEFT,No,NA,DTDC,24,Closed,168,333,No,3,Phone Call,NA,5
C00065,"Yaar ek dum mast service di aapne! Carrier InvCU-5TR ka compressor gaya, 19 din se PCB damaged after voltage spike chal raha hai. Complaint number 307117 hai mere paas. Koi action nahi. Zyada patience nahi hai ab. Ya toh theek karo ya paisa waapis karo. ??? Job card #847686 already logged.",26-09-2023,App,Hinglish,CUS-92771,Meat Processing Unit,Kolkata,West Bengal,Inverter Condensing Unit,Carrier InvCU-5TR,Cheque,No,NA,Delhivery,7,Closed,329,163,Yes,3,Mobile,3.6.6,3
C00066,Good day. I am registering a formal complaint regarding the Carrier ReFlex SM Series installed at our premises. The unit started defrost not triggering at scheduled time recently and we require urgent technical assistance. Our operations depend on this equipment functioning reliably. Please send a qualified technician at the earliest and do keep us updated on timelines. Thank you.,06-06-2024,WhatsApp,Hindi-English,CUS-73945,Ice Cream Parlour,Gandhinagar,Gujarat,Supermarket Refrigeration,Carrier ReFlex SM Series,UPI,Yes,Pending,DTDC,24,Open,123,,No,,Mobile,NA,6
C00067,Congratulations Carrier! Your Carrier ModuCold 15x20 managed to start not reaching the target temperature in just 5 months. Quite an achievement. And the support team is equally impressive - they have promised a callback 4 times now and each time they deliver on that promise by never calling. Outstanding work all around.,07-07-2022,Web Portal,English,CUS-54976,Hotel,Kochi,Kerala,Modular Cold Room,Carrier ModuCold 15x20,Purchase Order,No,NA,FedEx,6,Escalated,1233,,Yes,,Desktop,NA,3
C00068,Following up on complaint for Carrier Touch Pilot which is BMS integration failing. Response time so far has exceeded SLA. Please update on spare part availability and engineer visit schedule. Operations are being impacted.,03-08-2024,Field Engineer,English,CUS-12443,Cold Storage Operator,Bilaspur,Chhattisgarh,Controls,Carrier Touch Pilot,UPI,No,NA,Self-Delivery,16,In Progress,1017,,No,,Tablet,NA,3
C00069,"Oh absolutely FANTASTIC service as always! The Carrier VRF X Power 16TR has been controller showing F3 error continuously for 10 days now. Your team promised a visit in 24 hours - that was 4 weeks ago. I'm sure the engineer is just taking a very long scenic route to our location. 10 out of 10, would absolutely not recommend. Job card #733494 already logged.",13-07-2023,Service Center,English,CUS-85683,Warehouse,Cuttack,Odisha,Carrier VRF X Power,Carrier VRF X Power 16TR,UPI,Yes,Rejected,Delhivery,20,Open,302,,No,,Tablet,NA,2
C00070,"Dear Carrier Support Team, I hope this message reaches the concerned team promptly. I am writing regarding our Klarwind KW-100 which has been stopped working suddenly for the past 12 days. We have submitted a service request (Job No. 566518) but are yet to see resolution. I would appreciate it if a senior technician could be assigned to look into this at your earliest convenience. Thank you for your time. Job card #963046 already logged. This is my 2th complaint for same issue!",03-11-2024,Web Portal,English,CUS-19720,Shopping Mall,Bengaluru,Karnataka,Klarwind Air Purifier,Klarwind KW-100,Cash,No,NA,Blue Dart,9,In Progress,658,,No,,Desktop,NA,1
C00071,Urgent escalation needed. The Carrier 38QUS at our facility started thermostat display blank at midnight. We are a flower market with live perishable stock. Losses are already beginning. Your normal service TAT of 24-48 hours is not acceptable in this situation. We need a technician on-site in the next 2 hours. Please confirm immediately.,18-11-2022,Web Portal,English,CUS-77132,Retail Store,Agra,Uttar Pradesh,Ducted AC,Carrier 38QUS,Cash,No,NA,Self-Delivery,2,Escalated,97,,Yes,,Desktop,NA,0
C00072,"You people took ₹150,000 from us and your Carrier Aura Ducted cannot even function properly for 1 months!! It has been thermostat display blank and your so-called support team keeps giving excuses. Done waiting. I want a full refund or brand new replacement. Not interested in any more repairs. ??? Job card #938847 already logged.",19-06-2024,WhatsApp,Hinglish,CUS-14857,Hospital,Kolhapur,Maharashtra,Ducted AC,Carrier Aura Ducted,Cheque,Yes,Pending,NA,0,Open,502,,No,,Mobile,NA,6
C00073,"When we chose Carrier we thought we were choosing reliability and strong after-sales support. Unfortunately that's not been our experience. The Air One AO-360 is carbon filter not reducing odors and has been for 4 weeks. Multiple calls and one failed service visit later, we still have the same problem. Very disappointing.",21-07-2024,Service Center,English,CUS-66329,HVAC Contractor,Cuttack,Odisha,Air One Purifier,Air One AO-360,Purchase Order,Yes,Approved,Blue Dart,3,Resolved,415,653,Yes,2,Desktop,NA,6
C00074,The Carrier EVCU-1000 at our facility is fan motor failed. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule. This is my 4th complaint for same issue!,01-09-2022,App,English,CUS-77017,Hotel,Agra,Uttar Pradesh,Evaporator Unit,Carrier EVCU-1000,Credit Card,No,NA,NA,0,Open,526,,No,,Mobile,3.1.6,1
C00075,"EMERGENCY complaint - Carrier 39L Series is fan belt snapped. We have a full load of vegetables in storage. If cooling is not restored within the next few hours everything will be lost. I have been trying to reach your emergency helpline but nobody is picking up. This is a critical situation, please treat it as one!!! Job card #775000 already logged. Nobody from your regional office is responding either.",11-07-2023,App,English,CUS-96451,Facility Manager,Gurgaon,Haryana,Commercial Air Handler,Carrier 39L Series,Cash,Yes,Approved,FedEx,15,Closed,1308,417,Yes,3,Mobile,4.4.1,4
C00076,Congratulations Carrier! Your Carrier IsoPanel CR managed to start condensation forming on ceiling in just 6 months. Quite an achievement. And the support team is equally impressive - they have promised a callback 2 times now and each time they deliver on that promise by never calling. Outstanding work all around.,21-06-2023,Field Engineer,English,CUS-88090,Hotel,Muzaffarpur,Bihar,Modular Cold Room,Carrier IsoPanel CR,Purchase Order,Yes,Rejected,DTDC,15,Open,416,,No,,NA,NA,2
C00077,The Klarwind KW-100 at our facility is app disconnecting constantly. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule.,10-07-2022,Phone,Hindi-English,CUS-44696,Ice Cream Parlour,Hyderabad,Telangana,Klarwind Air Purifier,Klarwind KW-100,Cash,No,NA,Delhivery,23,Escalated,1226,,Yes,,Desktop,NA,3
C00078,"Writing this with a lot of frustration and genuine distress. Our Carrier 30RB started completely down and we have 1033 kg of vegetables which is now getting spoiled. This is our entire livelihood. My family depends on this business. I trusted Carrier because everyone said it's a reliable brand. Please, please send someone today.",19-08-2023,App,English,CUS-95978,HVAC Contractor,Nashik,Maharashtra,Chiller/Heat Pump,Carrier 30RB,Cheque,No,NA,Self-Delivery,11,Open,1004,,No,,Mobile,4.5.9,3
C00079,"I don't know what else to do. The Carrier Carlyle 06DR has been tripped on low oil pressure cutout for 17 days and we've lost so much already. We are a small family-run business and every day without this equipment working is pushing us further into losses. I've called 9 times, raised tickets, even came to the service center personally. Nothing has worked. Please someone help us. AMC contract active till 2026.",22-08-2022,App,English,CUS-72938,Hotel,Ghaziabad,Uttar Pradesh,Screw Compressor Rack,Carrier Carlyle 06DR,Credit Card,No,NA,DTDC,21,Open,983,,No,,Mobile,4.0.8,2
C00080,I don't usually write long complaints but I have to say this experience has been disheartening. The Carrier 06T Rack started alarm panel showing several simultaneous faults just 4 months after installation. The spare part that was supposed to arrive in 7 days has still not come after 17 days. We are just left waiting with no clear timeline. Job card #498043 already logged.,01-11-2024,App,English,CUS-38719,Industrial Unit,Kolhapur,Maharashtra,Screw Compressor Rack,Carrier 06T Rack,EMI,No,NA,Self-Delivery,18,Resolved,1227,5,No,4,Mobile,4.1.8,4
C00081,"Wow, what a premium experience this has been. Spent ₹150,000 on the Klarwind KW-250 and it's already stopped working suddenly. Your customer support put me on hold for 40 minutes and then disconnected. Truly five-star service. Really makes a customer feel valued. Spare part ordered 50 days ago, still not received.",19-02-2024,Field Engineer,English,CUS-65092,Data Center,Jodhpur,Rajasthan,Klarwind Air Purifier,Klarwind KW-250,Purchase Order,Yes,Pending,Delhivery,25,Resolved,7,528,No,3,Tablet,NA,5
C00082,"Bhai yaar sun lo, Carrier 5TR Floor Mount ka kya haal kar diya hai. 19 din se making a grinding noise ki problem chal rahi hai aur koi sunne wala nahi. 11 baar call kiya service pe, har baar same answer - 'sir kal aayenge'. Kal kabhi aata hi nahi. Paisa le liya, kaam kuch nahi. Bahut hi bekar experience hai.",02-05-2022,Email,Hinglish,CUS-31665,Hospital,Vadodara,Gujarat,Floor Standing AC,Carrier 5TR Floor Mount,Cash,No,NA,NA,0,Resolved,917,679,No,5,Tablet,NA,2
C00083,The Carrier ComfortPro CU-5TR at our facility is running continuously without reaching setpoint. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule.,01-12-2024,WhatsApp,English,CUS-50218,Facility Manager,Nagpur,Maharashtra,Condensing Unit,Carrier ComfortPro CU-5TR,NEFT,Yes,Rejected,FedEx,8,In Progress,1152,,No,,Mobile,NA,5
C00084,"Dear Carrier Support Team, I hope this message reaches the concerned team promptly. I am writing regarding our Carrier 38AH which has been condenser fan motor burnt for the past 3 days. We have submitted a service request (Job No. 277296) but are yet to see resolution. I would appreciate it if a senior technician could be assigned to look into this at your earliest convenience. Thank you for your time.",20-04-2022,Email,Hindi-English,CUS-96581,Textile Factory,Guntur,Andhra Pradesh,Condensing Unit,Carrier 38AH,Credit Card,Yes,Pending,NA,0,Open,215,,No,,Desktop,NA,4
C00085,"Yaar ek dum mast service di aapne! Carrier i-Vu ka compressor gaya, 14 din se sensor giving incorrect readings chal raha hai. Complaint number 458899 hai mere paas. Koi action nahi. Zyada patience nahi hai ab. Ya toh theek karo ya paisa waapis karo. Job card #848237 already logged.",15-09-2023,Email,Hinglish,CUS-98926,Restaurant,Kozhikode,Kerala,Controls,Carrier i-Vu,NEFT,No,NA,DTDC,22,Closed,971,288,No,2,Phone Call,NA,7
C00086,Good day. I am registering a formal complaint regarding the Carrier EVCU-1000 installed at our premises. The unit started temperature pull-down taking too long recently and we require urgent technical assistance. Our operations depend on this equipment functioning reliably. Please send a qualified technician at the earliest and do keep us updated on timelines. Thank you.,08-10-2022,Service Center,English,CUS-85899,Hotel,Kolhapur,Maharashtra,Evaporator Unit,Carrier EVCU-1000,NEFT,Yes,Rejected,Self-Delivery,24,Escalated,619,,Yes,,Phone Call,NA,1
C00087,"WHAT IS HAPPENING WITH YOUR SERVICE??? The Carrier Carlyle 06DR is oil separator blocked. I registered complaint #581686 and it has been 10 days. No update, no visit, no call. Your customer care just puts me on hold and transfers the call. DISGUSTING. I will escalate this to the highest level possible.",01-02-2022,Email,English,CUS-33904,Meat Processing Unit,Gaya,Bihar,Screw Compressor Rack,Carrier Carlyle 06DR,Credit Card,No,NA,Delhivery,7,Open,813,,No,,Tablet,NA,3
C00088,"I am writing with a heavy heart because I genuinely believed in the Carrier brand. We invested significantly in the Carrier Carlyle 06DR expecting reliable performance. But the unit has been shutting down completely for 8 days now, and despite two service visits the problem keeps returning. We expected so much better from a brand of this stature.",29-05-2023,Field Engineer,English,CUS-48939,Office Building,Belagavi,Karnataka,Screw Compressor Rack,Carrier Carlyle 06DR,EMI,Yes,Approved,Delhivery,5,Escalated,1375,,Yes,,NA,NA,1
C00089,"I am completely fed up with your service. The Carrier BlastCool Evap was installed just 16 months ago and it has already started evaporator coil leaking refrigerant. Your technician came once, spent 20 minutes, said he will arrange a part, and vanished. That was 1 weeks ago. No call, no update. Is this how Carrier treats its customers?? We paid full amount and this is what we get in return???",11-10-2024,App,Hinglish,CUS-82784,Shopping Mall,Udaipur,Rajasthan,Evaporator Unit,Carrier BlastCool Evap,Cash,No,NA,DTDC,3,Resolved,1053,220,No,3,Mobile,4.6.3,2
